scientificName	scientificNameID
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Lampadena luminosa	urn:lsid:marinespecies.org:taxname:158896
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Polycladida	urn:lsid:marinespecies.org:taxname:2853
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
Chelonaplysilla erecta	urn:lsid:marinespecies.org:taxname:132300
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Demospongiae	urn:lsid:marinespecies.org:taxname:164811
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Paracornulum dubium	urn:lsid:marinespecies.org:taxname:167444
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Stylocheilus striatus	urn:lsid:marinespecies.org:taxname:224662
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
Chordata	urn:lsid:marinespecies.org:taxname:1821
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Sagittiferidae	urn:lsid:marinespecies.org:taxname:142043
Sarconema filiforme	urn:lsid:marinespecies.org:taxname:214010
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Amphipholis squamata	urn:lsid:marinespecies.org:taxname:125064
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Xiphonectes iranjae	urn:lsid:marinespecies.org:taxname:1061722
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Canistrocarpus cervicornis	urn:lsid:marinespecies.org:taxname:377141
Edwardsia longicornis	urn:lsid:marinespecies.org:taxname:100889
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Stylocheilus	urn:lsid:marinespecies.org:taxname:203969
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Calappa hepatica	urn:lsid:marinespecies.org:taxname:209501
Stelletta mediterranea	urn:lsid:marinespecies.org:taxname:133978
Chlorarachnion reptans	urn:lsid:marinespecies.org:taxname:376147
	
Edwardsia longicornis	urn:lsid:marinespecies.org:taxname:100889
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Sagartiogeton laceratus	urn:lsid:marinespecies.org:taxname:100999
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Dendostrea sandvichensis	urn:lsid:marinespecies.org:taxname:506713
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Macrophiothrix propinqua	urn:lsid:marinespecies.org:taxname:213198
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Haliclona pigmentifera	urn:lsid:marinespecies.org:taxname:166430
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Octopus bocki	urn:lsid:marinespecies.org:taxname:341953
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Menaethius monoceros	urn:lsid:marinespecies.org:taxname:208908
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Leptothecata	urn:lsid:marinespecies.org:taxname:13552
	
	
Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898
	
Thalamita stephensoni	urn:lsid:marinespecies.org:taxname:208880
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
Koehleraster abnormalis	urn:lsid:marinespecies.org:taxname:513357
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Suberitida	urn:lsid:marinespecies.org:taxname:845509
	
Ophiuroidea	urn:lsid:marinespecies.org:taxname:123084
	
	
Clytia gracilis	urn:lsid:marinespecies.org:taxname:117367
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Gelidiella	urn:lsid:marinespecies.org:taxname:144134
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Stylocheilus striatus	urn:lsid:marinespecies.org:taxname:224662
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Apionsoma (Apionsoma) misakianum	urn:lsid:marinespecies.org:taxname:266492
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Eriphia scabricula	urn:lsid:marinespecies.org:taxname:207601
	
	
Myurella affinis	urn:lsid:marinespecies.org:taxname:438734
	
	
Siphonosoma funafuti	urn:lsid:marinespecies.org:taxname:266509
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Hypnea	urn:lsid:marinespecies.org:taxname:144157
	
	
	
	
	
	
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Kareniaceae	urn:lsid:marinespecies.org:taxname:599664
	
	
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Bacillariaceae	urn:lsid:marinespecies.org:taxname:149002
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
	
	
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
	
	
	
	
	
	
Halichoeres scapularis	urn:lsid:marinespecies.org:taxname:218990
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Protoceratium reticulatum	urn:lsid:marinespecies.org:taxname:110321
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Polybranchia jensenae	urn:lsid:marinespecies.org:taxname:1296050
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Demospongiae	urn:lsid:marinespecies.org:taxname:164811
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Didemnidae	urn:lsid:marinespecies.org:taxname:103439
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Echinometra mathaei	urn:lsid:marinespecies.org:taxname:213383
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Eucidaris metularia	urn:lsid:marinespecies.org:taxname:213369
	
	
	
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
	
	
	
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Viridiplantae	urn:lsid:marinespecies.org:taxname:368663
	
	
	
	
	
	
	
	
	
Haslea crucigera	urn:lsid:marinespecies.org:taxname:172588
	
	
	
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
Dinophyceae	urn:lsid:marinespecies.org:taxname:19542
	
Aspidosiphon (Akrikos) albus	urn:lsid:marinespecies.org:taxname:136032
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
Gerres oblongus	urn:lsid:marinespecies.org:taxname:218526
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Stylaraea punctata	urn:lsid:marinespecies.org:taxname:212178
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Iotyrris cingulifera	urn:lsid:marinespecies.org:taxname:527381
	
	
	
	
	
	
	
	
	
	
	
	
Chelidonura hirundinina	urn:lsid:marinespecies.org:taxname:420528
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Decapoda	urn:lsid:marinespecies.org:taxname:1130
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Elysia mercieri	urn:lsid:marinespecies.org:taxname:599470
Aplysia parvula	urn:lsid:marinespecies.org:taxname:138757
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Scarus ghobban	urn:lsid:marinespecies.org:taxname:219127
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
Sigmaxinella hipposiderus	urn:lsid:marinespecies.org:taxname:577142
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Cnidaria	urn:lsid:marinespecies.org:taxname:1267
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Penicillium	urn:lsid:marinespecies.org:taxname:100236
	
	
	
	
	
	
	
	
Chrysochromulina tobinii	urn:lsid:marinespecies.org:taxname:1358375
	
	
	
	
	
	
	
Hypnea spinella	urn:lsid:marinespecies.org:taxname:145635
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Suessiales	urn:lsid:marinespecies.org:taxname:109399
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Dictyota ceylanica	urn:lsid:marinespecies.org:taxname:220786
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Elysia	urn:lsid:marinespecies.org:taxname:137928
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Bos taurus	urn:lsid:marinespecies.org:taxname:1506698
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Bacillariophyceae	urn:lsid:marinespecies.org:taxname:148899
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Insecta	urn:lsid:marinespecies.org:taxname:1307
Cnidaria	urn:lsid:marinespecies.org:taxname:1267
Chaetodon auriga	urn:lsid:marinespecies.org:taxname:218730
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Plectorhinchus albovittatus	urn:lsid:marinespecies.org:taxname:218548
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Ophiactis savignyi	urn:lsid:marinespecies.org:taxname:125122
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
Gigartinales	urn:lsid:marinespecies.org:taxname:871
	
Labidodemas pertinax	urn:lsid:marinespecies.org:taxname:210773
	
	
	
	
	
Callistoctopus aspilosomatis	urn:lsid:marinespecies.org:taxname:534106
	
	
	
	
	
	
	
	
	
	
Insecta	urn:lsid:marinespecies.org:taxname:1307
	
	
Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Eucalanus pseudattenuatus	urn:lsid:marinespecies.org:taxname:351659
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
Ctenogobiops feroculus	urn:lsid:marinespecies.org:taxname:219437
	
	
	
	
Edwardsia longicornis	urn:lsid:marinespecies.org:taxname:100889
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Gastropoda	urn:lsid:marinespecies.org:taxname:101
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Hydrozoa	urn:lsid:marinespecies.org:taxname:1337
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Lissodendoryx	urn:lsid:marinespecies.org:taxname:131930
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674
	
	
	
	
	
	
	
	
	
	
Yihiella yeosuensis	urn:lsid:marinespecies.org:taxname:1306108
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Phanerophthalmus minikoiensis	urn:lsid:marinespecies.org:taxname:1313712
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Demospongiae	urn:lsid:marinespecies.org:taxname:164811
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
	
	
	
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
Clionaidae	urn:lsid:marinespecies.org:taxname:170417
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Gastropoda	urn:lsid:marinespecies.org:taxname:101
Phorbas bihamiger	urn:lsid:marinespecies.org:taxname:169314
	
	
Aspergillus	urn:lsid:marinespecies.org:taxname:100211
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Nemertea	urn:lsid:marinespecies.org:taxname:152391
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Alima pacifica	urn:lsid:marinespecies.org:taxname:409170
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
	
	
Clionaidae	urn:lsid:marinespecies.org:taxname:170417
	
	
Paramoeba	urn:lsid:marinespecies.org:taxname:120552
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Breviturma pica	urn:lsid:marinespecies.org:taxname:1306674
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Boloceroides mcmurrichi	urn:lsid:marinespecies.org:taxname:288925
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Didemnum	urn:lsid:marinespecies.org:taxname:103456
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Clypeaster japonicus	urn:lsid:marinespecies.org:taxname:367963
	
	
Naviculales	urn:lsid:marinespecies.org:taxname:149015
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Ascomycota	urn:lsid:marinespecies.org:taxname:21891
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Arthropoda	urn:lsid:marinespecies.org:taxname:1065
	
	
	
	
Florideophyceae	urn:lsid:marinespecies.org:taxname:368670
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
	
	
	
Lucifer typus	urn:lsid:marinespecies.org:taxname:107122
	
	
	
	
Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004
	
	
Phaeophyceae	urn:lsid:marinespecies.org:taxname:830
	
	
	
	
	
Metazoa	urn:lsid:marinespecies.org:taxname:1486573
